district,date,temp_max,temp_min,precipitation,humidity,sunshine,month
Gulu,2025-05-09,27.7,19.3,6.7,83,39528.95,2025_05
Gulu,2025-05-10,29.0,18.8,0.0,76,41360.39,2025_05
Gulu,2025-05-11,29.1,19.2,0.0,71,41130.23,2025_05
Gulu,2025-05-12,27.9,19.1,1.1,74,39538.67,2025_05
Gulu,2025-05-13,28.5,19.6,0.4,76,37378.74,2025_05
Gulu,2025-05-14,27.4,18.5,3.2,80,25737.19,2025_05
Gulu,2025-05-15,28.8,18.8,0.1,73,39289.89,2025_05
Gulu,2025-05-16,28.1,19.8,0.4,74,34434.54,2025_05
Gulu,2025-05-17,30.0,19.5,0.2,70,40794.21,2025_05
Gulu,2025-05-18,30.6,19.5,0.0,65,41552.27,2025_05
Gulu,2025-05-19,30.4,19.8,0.0,65,41391.01,2025_05
Gulu,2025-05-20,27.9,19.8,8.2,76,40182.29,2025_05
Gulu,2025-05-21,28.5,18.2,7.4,79,41153.75,2025_05
Gulu,2025-05-22,27.8,18.7,14.7,85,34210.8,2025_05
Gulu,2025-05-23,28.0,18.4,1.3,83,33237.81,2025_05
Gulu,2025-05-24,28.9,19.5,1.6,75,40670.54,2025_05
Gulu,2025-05-25,28.7,19.1,2.0,75,39174.12,2025_05
Gulu,2025-05-26,27.3,18.7,9.6,78,34894.52,2025_05
Gulu,2025-05-27,27.9,18.9,6.9,79,39528.63,2025_05
Gulu,2025-05-28,28.3,17.8,0.0,74,39037.15,2025_05
Gulu,2025-05-29,28.1,19.4,2.0,71,40773.68,2025_05
Gulu,2025-05-30,28.0,18.1,5.0,73,41582.22,2025_05
Gulu,2025-05-31,29.2,18.9,0.8,72,40639.68,2025_05
Hoima,2025-05-01,28.0,18.8,3.6,77,39150.72,2025_05
Hoima,2025-05-02,28.4,19.6,1.6,80,41059.02,2025_05
Hoima,2025-05-03,29.4,17.7,0.3,69,40767.39,2025_05
Hoima,2025-05-04,26.4,19.5,0.0,76,21331.02,2025_05
Hoima,2025-05-05,27.9,18.6,1.0,80,32569.28,2025_05
Hoima,2025-05-06,27.2,18.5,6.8,83,38135.16,2025_05
Hoima,2025-05-07,24.0,19.1,8.2,90,6552.92,2025_05
Hoima,2025-05-08,26.5,17.9,3.6,80,40183.29,2025_05
Hoima,2025-05-09,27.8,17.1,4.2,82,38074.27,2025_05
Hoima,2025-05-10,27.6,17.5,9.3,82,40436.76,2025_05
Hoima,2025-05-11,28.0,17.4,0.0,76,41321.13,2025_05
Hoima,2025-05-12,27.7,17.3,2.0,81,36258.27,2025_05
Hoima,2025-05-13,27.4,18.0,1.9,81,33606.08,2025_05
Hoima,2025-05-14,26.4,18.2,6.3,84,37750.42,2025_05
Hoima,2025-05-15,28.0,17.9,0.1,80,41323.23,2025_05
Hoima,2025-05-16,28.5,18.6,1.0,76,41323.64,2025_05
Hoima,2025-05-17,29.8,18.9,0.2,69,41324.0,2025_05
Hoima,2025-05-18,29.9,18.9,0.1,65,41324.33,2025_05
Hoima,2025-05-19,30.7,18.7,4.3,67,41324.61,2025_05
Hoima,2025-05-20,29.0,19.1,0.7,70,38741.96,2025_05
Hoima,2025-05-21,26.5,17.9,2.2,85,38522.15,2025_05
Hoima,2025-05-22,28.2,18.6,15.7,82,41309.45,2025_05
Hoima,2025-05-23,28.5,18.0,9.7,81,32435.39,2025_05
Hoima,2025-05-24,29.4,18.0,1.0,77,39169.09,2025_05
Hoima,2025-05-25,27.7,18.7,7.9,76,39163.73,2025_05
Hoima,2025-05-26,27.5,18.3,14.2,84,31405.25,2025_05
Hoima,2025-05-27,27.4,18.4,0.5,78,37858.88,2025_05
Hoima,2025-05-28,28.5,18.2,8.3,77,40547.84,2025_05
Hoima,2025-05-29,28.9,18.7,2.1,68,40167.48,2025_05
Hoima,2025-05-30,28.8,19.7,0.9,68,41233.19,2025_05
Hoima,2025-05-31,29.2,18.7,7.1,73,36088.45,2025_05
Ibanda,2025-05-01,29.8,17.1,0.7,58,39599.34,2025_05
Ibanda,2025-05-02,27.6,17.6,10.7,76,24952.69,2025_05
Ibanda,2025-05-03,27.7,17.4,0.3,62,40105.17,2025_05
Ibanda,2025-05-04,27.4,16.6,6.9,69,34046.75,2025_05
Ibanda,2025-05-05,24.5,16.5,11.7,85,31207.23,2025_05
Ibanda,2025-05-06,24.9,15.9,11.0,82,40616.69,2025_05
Ibanda,2025-05-07,21.8,15.6,17.7,90,22297.97,2025_05
Ibanda,2025-05-08,24.5,16.1,1.9,81,34293.06,2025_05
Ibanda,2025-05-09,25.9,15.7,5.0,74,40378.46,2025_05
Ibanda,2025-05-10,25.5,16.0,11.4,77,37378.0,2025_05
Ibanda,2025-05-11,26.3,16.8,0.7,68,41080.03,2025_05
Ibanda,2025-05-12,26.0,16.5,1.7,75,33554.53,2025_05
Ibanda,2025-05-13,25.5,16.1,0.4,75,41074.0,2025_05
Ibanda,2025-05-14,24.3,16.4,6.6,77,35791.61,2025_05
Ibanda,2025-05-15,25.7,15.9,4.3,73,41067.98,2025_05
Ibanda,2025-05-16,26.8,16.5,0.4,69,39859.9,2025_05
Ibanda,2025-05-17,27.1,16.6,0.2,68,40628.68,2025_05
Ibanda,2025-05-18,26.6,16.7,1.6,63,41059.11,2025_05
Ibanda,2025-05-19,28.8,17.6,0.1,62,40998.23,2025_05
Ibanda,2025-05-20,27.3,16.6,6.6,80,31655.41,2025_05
Ibanda,2025-05-21,25.7,16.2,1.2,82,33670.16,2025_05
Ibanda,2025-05-22,26.5,16.4,18.8,75,39015.12,2025_05
Ibanda,2025-05-23,25.6,16.5,1.2,77,40362.3,2025_05
Ibanda,2025-05-24,27.3,15.5,0.1,68,39314.42,2025_05
Ibanda,2025-05-25,28.8,17.0,4.3,65,38267.69,2025_05
Ibanda,2025-05-26,26.2,16.2,10.5,75,35257.49,2025_05
Ibanda,2025-05-27,26.5,16.1,10.0,81,31827.88,2025_05
Ibanda,2025-05-28,26.8,16.1,4.0,76,32988.64,2025_05
Ibanda,2025-05-29,27.7,15.9,1.6,67,41030.85,2025_05
Ibanda,2025-05-30,27.0,16.5,1.9,69,34171.95,2025_05
Ibanda,2025-05-31,27.5,16.9,2.2,65,39051.02,2025_05
Iganga,2025-05-01,27.2,18.3,3.4,82,36107.17,2025_05
Iganga,2025-05-02,27.8,18.0,7.6,82,36076.36,2025_05
Iganga,2025-05-03,27.9,18.2,0.7,79,39843.57,2025_05
Iganga,2025-05-04,25.8,18.4,11.9,86,27621.51,2025_05
Iganga,2025-05-05,24.3,17.5,3.5,87,36206.41,2025_05
Iganga,2025-05-06,25.8,17.7,13.7,85,35630.98,2025_05
Iganga,2025-05-07,25.0,18.0,10.1,88,15260.51,2025_05
Iganga,2025-05-08,24.1,18.2,8.5,87,31699.79,2025_05
Iganga,2025-05-09,26.1,18.1,8.8,85,35718.36,2025_05
Iganga,2025-05-10,26.7,17.5,1.8,85,40770.61,2025_05
Iganga,2025-05-11,27.2,17.2,1.3,85,40567.15,2025_05
Iganga,2025-05-12,27.0,18.2,4.1,84,34922.65,2025_05
Iganga,2025-05-13,25.3,17.8,3.7,83,40466.77,2025_05
Iganga,2025-05-14,25.8,17.9,20.6,89,29865.04,2025_05
Iganga,2025-05-15,26.7,17.4,2.0,86,33714.23,2025_05
Iganga,2025-05-16,27.4,18.3,0.7,83,40265.09,2025_05
Iganga,2025-05-17,27.5,18.3,9.2,81,40573.29,2025_05
Iganga,2025-05-18,27.6,17.8,0.8,83,40164.32,2025_05
Iganga,2025-05-19,26.4,18.6,5.5,84,39578.71,2025_05
Iganga,2025-05-20,26.7,18.9,3.7,83,31675.32,2025_05
Iganga,2025-05-21,26.9,18.5,5.3,84,37325.55,2025_05
Iganga,2025-05-22,27.0,18.1,6.0,85,38352.36,2025_05
Iganga,2025-05-23,26.8,17.6,5.9,85,40168.09,2025_05
Iganga,2025-05-24,27.3,18.3,2.1,84,34083.64,2025_05
Iganga,2025-05-25,26.4,17.5,6.1,85,40273.37,2025_05
Iganga,2025-05-26,25.7,18.5,17.0,86,28310.27,2025_05
Iganga,2025-05-27,27.6,18.1,0.4,82,40374.21,2025_05
Iganga,2025-05-28,27.2,17.2,1.9,83,36901.2,2025_05
Iganga,2025-05-29,27.4,18.4,1.0,80,40361.09,2025_05
Iganga,2025-05-30,25.6,17.9,10.5,86,29512.77,2025_05
Iganga,2025-05-31,27.4,17.3,0.0,78,40451.1,2025_05
Isingiro,2025-05-01,29.2,17.3,1.5,77,35890.63,2025_05
Isingiro,2025-05-02,27.7,17.8,3.4,77,41012.64,2025_05
Isingiro,2025-05-03,29.1,16.8,0.0,76,37387.48,2025_05
Isingiro,2025-05-04,26.9,17.0,1.5,78,35849.33,2025_05
Isingiro,2025-05-05,27.0,17.5,9.6,86,32170.99,2025_05
Isingiro,2025-05-06,25.8,18.1,0.1,81,39276.66,2025_05
Isingiro,2025-05-07,23.9,17.4,7.1,89,13371.17,2025_05
Isingiro,2025-05-08,25.7,17.3,1.6,81,35723.49,2025_05
Isingiro,2025-05-09,27.1,16.3,0.6,77,40979.28,2025_05
Isingiro,2025-05-10,27.5,17.5,3.4,80,23787.71,2025_05
Isingiro,2025-05-11,28.4,16.4,1.6,77,40882.38,2025_05
Isingiro,2025-05-12,27.5,17.6,0.2,79,32014.17,2025_05
Isingiro,2025-05-13,27.3,18.5,1.0,76,39415.29,2025_05
Isingiro,2025-05-14,26.5,18.1,1.7,76,35311.18,2025_05
Isingiro,2025-05-15,28.0,17.5,0.4,75,40951.4,2025_05
Isingiro,2025-05-16,29.1,17.9,0.0,67,40946.88,2025_05
Isingiro,2025-05-17,29.2,18.2,0.0,65,40875.1,2025_05
Isingiro,2025-05-18,29.1,17.5,0.2,64,40937.99,2025_05
Isingiro,2025-05-19,30.0,17.4,0.8,66,40389.62,2025_05
Isingiro,2025-05-20,30.4,18.5,2.0,73,40929.38,2025_05
Isingiro,2025-05-21,29.0,17.3,2.3,76,37527.97,2025_05
Isingiro,2025-05-22,28.7,17.5,2.3,74,40257.19,2025_05
Isingiro,2025-05-23,27.6,17.6,0.4,78,40614.07,2025_05
Isingiro,2025-05-24,29.5,17.9,0.1,66,39039.77,2025_05
Isingiro,2025-05-25,30.3,17.7,0.3,64,40483.5,2025_05
Isingiro,2025-05-26,30.1,18.7,1.6,69,38903.68,2025_05
Isingiro,2025-05-27,29.0,17.5,1.3,75,38626.95,2025_05
Isingiro,2025-05-28,28.5,17.1,1.0,75,37685.86,2025_05
Isingiro,2025-05-29,28.4,17.3,0.8,69,40824.69,2025_05
Isingiro,2025-05-30,28.3,18.0,0.8,70,39106.87,2025_05
Isingiro,2025-05-31,29.8,17.8,0.0,66,39710.12,2025_05
Jinja,2025-05-01,25.8,20.5,1.1,83,33817.96,2025_05
Jinja,2025-05-02,27.1,19.6,3.6,83,38330.05,2025_05
Jinja,2025-05-03,26.6,18.5,11.9,80,40317.98,2025_05
Jinja,2025-05-04,25.0,18.8,18.8,88,23763.84,2025_05
Jinja,2025-05-05,23.2,18.1,7.3,89,32304.24,2025_05
Jinja,2025-05-06,25.2,18.1,5.5,87,35510.47,2025_05
Jinja,2025-05-07,24.4,18.8,16.6,89,14850.73,2025_05
Jinja,2025-05-08,24.0,18.1,8.6,87,33420.63,2025_05
Jinja,2025-05-09,25.1,19.1,4.2,86,35351.11,2025_05
Jinja,2025-05-10,25.2,19.6,6.3,86,40448.3,2025_05
Jinja,2025-05-11,26.1,19.2,1.5,85,40345.52,2025_05
Jinja,2025-05-12,26.2,20.1,0.3,80,39825.82,2025_05
Jinja,2025-05-13,24.3,20.0,2.6,81,40658.84,2025_05
Jinja,2025-05-14,24.5,19.2,14.1,86,33374.9,2025_05
Jinja,2025-05-15,25.8,18.7,0.9,85,39824.26,2025_05
Jinja,2025-05-16,26.0,20.5,2.2,82,38879.85,2025_05
Jinja,2025-05-17,26.4,19.2,2.5,82,39664.8,2025_05
Jinja,2025-05-18,27.1,18.9,2.2,84,40549.12,2025_05
Jinja,2025-05-19,25.8,20.6,4.7,81,40546.69,2025_05
Jinja,2025-05-20,25.7,19.9,7.5,81,33376.41,2025_05
Jinja,2025-05-21,26.0,18.5,3.6,85,37170.2,2025_05
Jinja,2025-05-22,24.2,19.6,8.3,88,36059.18,2025_05
Jinja,2025-05-23,25.2,18.7,3.0,85,40111.65,2025_05
Jinja,2025-05-24,26.5,19.5,1.9,80,35839.89,2025_05
Jinja,2025-05-25,25.1,19.5,13.4,86,34809.9,2025_05
Jinja,2025-05-26,25.1,19.7,9.4,84,29031.58,2025_05
Jinja,2025-05-27,26.2,19.1,0.3,82,39864.18,2025_05
Jinja,2025-05-28,25.7,18.4,0.1,84,39868.57,2025_05
Jinja,2025-05-29,26.0,20.3,1.4,80,40608.55,2025_05
Jinja,2025-05-30,24.5,17.8,23.8,88,23016.62,2025_05
Jinja,2025-05-31,25.7,18.4,0.1,81,40379.32,2025_05
Kabale,2025-05-01,23.5,14.3,4.7,80,38903.04,2025_05
Kabale,2025-05-02,22.1,14.7,14.1,88,30294.8,2025_05
Kabale,2025-05-03,21.6,14.5,1.8,85,39529.98,2025_05
Kabale,2025-05-04,22.4,13.3,1.1,87,35208.09,2025_05
Kabale,2025-05-05,20.7,14.0,4.1,88,31875.46,2025_05
Kabale,2025-05-06,21.0,13.4,2.5,87,40553.76,2025_05
Kabale,2025-05-07,20.0,14.4,8.0,88,40427.21,2025_05
Kabale,2025-05-08,20.8,13.5,3.8,87,40288.39,2025_05
Kabale,2025-05-09,21.4,13.5,6.8,85,40915.03,2025_05
Kabale,2025-05-10,20.2,14.3,3.2,88,32132.24,2025_05
Kabale,2025-05-11,22.3,13.8,6.2,86,37491.46,2025_05
Kabale,2025-05-12,22.2,13.5,1.0,86,32246.1,2025_05
Kabale,2025-05-13,21.5,15.4,1.3,84,33142.12,2025_05
Kabale,2025-05-14,20.7,14.7,4.7,89,32679.12,2025_05
Kabale,2025-05-15,21.2,13.7,2.0,83,39879.43,2025_05
Kabale,2025-05-16,21.4,14.3,0.2,81,39828.45,2025_05
Kabale,2025-05-17,21.8,14.9,1.4,80,32941.44,2025_05
Kabale,2025-05-18,23.4,14.2,0.8,76,40865.13,2025_05
Kabale,2025-05-19,23.7,14.1,1.5,79,37485.38,2025_05
Kabale,2025-05-20,20.8,14.9,6.7,87,24856.05,2025_05
Kabale,2025-05-21,22.2,14.2,2.4,86,33927.29,2025_05
Kabale,2025-05-22,21.8,13.9,8.2,87,39618.4,2025_05
Kabale,2025-05-23,20.7,14.1,6.7,87,37013.58,2025_05
Kabale,2025-05-24,22.6,14.4,0.9,79,39637.06,2025_05
Kabale,2025-05-25,22.2,14.2,0.6,79,40831.0,2025_05
Kabale,2025-05-26,22.0,14.5,2.1,78,40316.63,2025_05
Kabale,2025-05-27,22.3,14.0,11.3,81,35674.57,2025_05
Kabale,2025-05-28,21.6,14.0,14.1,85,38680.93,2025_05
Kabale,2025-05-29,22.4,14.4,0.0,75,37725.24,2025_05
Kabale,2025-05-30,22.1,14.1,7.1,77,38534.44,2025_05
Kabale,2025-05-31,22.0,14.6,0.6,74,39206.05,2025_05
Kabarole,2025-05-01,27.5,16.6,2.0,69,40466.9,2025_05
Kabarole,2025-05-02,27.3,17.6,7.6,74,36366.65,2025_05
Kabarole,2025-05-03,27.1,16.2,0.2,61,40736.74,2025_05
Kabarole,2025-05-04,25.8,15.9,5.4,79,38397.94,2025_05
Kabarole,2025-05-05,25.1,16.3,2.4,84,23301.74,2025_05
Kabarole,2025-05-06,25.1,16.2,8.6,78,40755.52,2025_05
Kabarole,2025-05-07,21.7,16.8,7.2,83,28723.88,2025_05
Kabarole,2025-05-08,23.9,16.6,2.4,74,34664.06,2025_05
Kabarole,2025-05-09,25.0,16.2,4.9,79,38883.41,2025_05
Kabarole,2025-05-10,24.2,16.4,1.9,74,41201.95,2025_05
Kabarole,2025-05-11,26.0,16.5,0.1,64,41200.77,2025_05
Kabarole,2025-05-12,25.3,16.3,8.5,78,38885.61,2025_05
Kabarole,2025-05-13,24.3,15.7,3.7,73,39822.46,2025_05
Kabarole,2025-05-14,23.5,16.8,2.6,75,39889.84,2025_05
Kabarole,2025-05-15,24.2,17.5,1.5,69,41162.72,2025_05
Kabarole,2025-05-16,25.3,17.2,0.2,70,41194.52,2025_05
Kabarole,2025-05-17,25.4,18.0,0.9,65,41193.22,2025_05
Kabarole,2025-05-18,26.0,18.5,0.3,61,41191.91,2025_05
Kabarole,2025-05-19,27.4,18.6,0.1,59,36156.89,2025_05
Kabarole,2025-05-20,26.3,17.3,1.5,67,37120.34,2025_05
Kabarole,2025-05-21,24.1,17.3,10.9,81,35678.7,2025_05
Kabarole,2025-05-22,24.5,16.9,19.9,76,40517.11,2025_05
Kabarole,2025-05-23,23.3,17.1,3.0,77,41156.61,2025_05
Kabarole,2025-05-24,25.4,17.7,1.6,66,40437.16,2025_05
Kabarole,2025-05-25,25.8,17.4,11.9,74,39733.22,2025_05
Kabarole,2025-05-26,24.1,16.1,9.8,78,40323.84,2025_05
Kabarole,2025-05-27,25.0,17.1,22.1,80,37781.49,2025_05
Kabarole,2025-05-28,24.7,16.0,9.3,75,41179.7,2025_05
Kabarole,2025-05-29,25.1,17.8,0.5,67,41178.73,2025_05
Kabarole,2025-05-30,24.5,18.1,4.5,74,38798.8,2025_05
Kabarole,2025-05-31,24.6,17.4,1.1,69,40603.38,2025_05
Kaberamaido,2025-05-01,28.2,19.6,7.7,80,36868.6,2025_05
Kaberamaido,2025-05-02,28.0,18.2,14.1,81,40793.58,2025_05
Kaberamaido,2025-05-03,28.9,19.1,9.2,79,40581.36,2025_05
Kaberamaido,2025-05-04,25.5,18.1,6.0,87,33312.71,2025_05
Kaberamaido,2025-05-05,26.6,18.4,1.2,85,38382.26,2025_05
Kaberamaido,2025-05-06,26.8,18.7,7.7,85,32733.28,2025_05
Kaberamaido,2025-05-07,24.4,18.6,31.6,91,17829.43,2025_05
Kaberamaido,2025-05-08,26.1,18.1,1.1,85,35721.52,2025_05
Kaberamaido,2025-05-09,26.7,18.6,5.9,86,39719.57,2025_05
Kaberamaido,2025-05-10,28.0,19.1,0.2,81,40804.64,2025_05
Kaberamaido,2025-05-11,27.9,18.5,2.3,83,41022.82,2025_05
Kaberamaido,2025-05-12,27.1,19.5,2.3,85,38085.1,2025_05
Kaberamaido,2025-05-13,26.9,19.3,2.0,83,40591.33,2025_05
Kaberamaido,2025-05-14,27.2,18.9,2.5,84,35858.74,2025_05
Kaberamaido,2025-05-15,27.1,19.1,1.5,83,39831.94,2025_05
Kaberamaido,2025-05-16,27.0,19.8,0.8,83,40486.29,2025_05
Kaberamaido,2025-05-17,27.3,19.4,0.6,80,40924.11,2025_05
Kaberamaido,2025-05-18,27.7,19.6,0.2,78,40816.73,2025_05
Kaberamaido,2025-05-19,27.1,19.8,3.0,83,40599.56,2025_05
Kaberamaido,2025-05-20,26.9,20.4,3.0,84,40710.75,2025_05
Kaberamaido,2025-05-21,26.8,18.9,11.3,85,40492.63,2025_05
Kaberamaido,2025-05-22,27.1,18.7,7.4,85,39612.83,2025_05
Kaberamaido,2025-05-23,27.2,18.2,1.1,83,39364.03,2025_05
Kaberamaido,2025-05-24,27.7,19.1,8.8,82,40054.04,2025_05
Kaberamaido,2025-05-25,28.2,19.2,2.6,83,40497.83,2025_05
Kaberamaido,2025-05-26,26.8,18.7,8.8,84,28357.27,2025_05
Kaberamaido,2025-05-27,28.2,19.2,10.3,82,40187.31,2025_05
Kaberamaido,2025-05-28,27.3,17.8,0.6,81,40054.67,2025_05
Kaberamaido,2025-05-29,28.1,18.0,7.0,77,40727.1,2025_05
Kaberamaido,2025-05-30,26.9,18.5,10.2,84,37985.85,2025_05
Kaberamaido,2025-05-31,28.0,18.9,1.0,79,40388.79,2025_05
Kagadi,2025-05-01,29.6,17.9,2.0,72,38617.33,2025_05
Kagadi,2025-05-02,30.0,19.7,0.1,69,36670.46,2025_05
Kagadi,2025-05-03,31.0,16.6,1.8,59,41247.47,2025_05
Kagadi,2025-05-04,27.9,19.0,4.8,75,36829.08,2025_05
Kagadi,2025-05-05,27.8,17.4,7.8,83,36200.91,2025_05
Kagadi,2025-05-06,27.1,17.6,7.7,80,39020.59,2025_05
Kagadi,2025-05-07,22.8,17.6,3.9,91,21979.74,2025_05
Kagadi,2025-05-08,26.4,18.0,1.3,80,34641.18,2025_05
Kagadi,2025-05-09,27.5,17.2,3.2,82,35702.36,2025_05
Kagadi,2025-05-10,27.4,17.3,0.4,77,41245.09,2025_05
Kagadi,2025-05-11,28.5,17.2,0.0,68,41244.58,2025_05
Kagadi,2025-05-12,29.2,16.3,5.4,75,37716.25,2025_05
Kagadi,2025-05-13,26.7,16.5,0.4,80,40413.16,2025_05
Kagadi,2025-05-14,26.8,17.3,23.4,85,28612.73,2025_05
Kagadi,2025-05-15,27.7,17.1,0.2,78,40788.45,2025_05
Kagadi,2025-05-16,27.9,17.7,2.0,76,41241.52,2025_05
Kagadi,2025-05-17,29.1,17.4,0.1,69,39750.57,2025_05
Kagadi,2025-05-18,30.1,17.9,0.1,63,41240.11,2025_05
Kagadi,2025-05-19,31.9,18.0,0.4,63,40912.65,2025_05
Kagadi,2025-05-20,30.9,18.3,4.8,66,36969.13,2025_05
Kagadi,2025-05-21,26.6,17.7,2.6,86,34251.9,2025_05
Kagadi,2025-05-22,26.5,17.1,6.9,83,40531.19,2025_05
Kagadi,2025-05-23,27.9,16.7,6.2,81,37604.24,2025_05
Kagadi,2025-05-24,29.4,17.4,3.9,73,38680.57,2025_05
Kagadi,2025-05-25,29.6,17.3,15.0,77,38992.08,2025_05
Kagadi,2025-05-26,26.5,17.3,8.7,85,37352.53,2025_05
Kagadi,2025-05-27,26.7,17.2,7.6,84,37545.82,2025_05
Kagadi,2025-05-28,27.5,15.4,0.3,81,38557.14,2025_05
Kagadi,2025-05-29,28.5,17.6,0.2,70,41232.4,2025_05
Kagadi,2025-05-30,27.7,17.8,0.9,79,40470.61,2025_05
Kagadi,2025-05-31,28.1,17.4,1.0,74,40743.43,2025_05
Kakumiro,2025-05-01,29.5,17.6,2.5,71,34010.04,2025_05
Kakumiro,2025-05-02,28.1,17.8,2.6,72,40830.94,2025_05
Kakumiro,2025-05-03,31.2,16.5,0.2,59,39873.9,2025_05
Kakumiro,2025-05-04,27.9,17.7,11.9,78,30916.36,2025_05
Kakumiro,2025-05-05,28.0,16.0,6.8,85,25694.94,2025_05
Kakumiro,2025-05-06,26.1,16.5,2.5,84,38339.57,2025_05
Kakumiro,2025-05-07,20.4,16.4,13.7,94,5011.19,2025_05
Kakumiro,2025-05-08,25.3,16.8,3.2,77,40143.05,2025_05
Kakumiro,2025-05-09,25.5,16.2,1.5,83,40103.16,2025_05
Kakumiro,2025-05-10,26.0,16.9,3.1,82,37136.83,2025_05
Kakumiro,2025-05-11,28.2,16.3,0.0,70,41222.68,2025_05
Kakumiro,2025-05-12,28.6,17.3,4.1,79,40799.47,2025_05
Kakumiro,2025-05-13,27.0,16.2,3.9,78,40651.36,2025_05
Kakumiro,2025-05-14,25.6,16.8,2.7,83,33563.51,2025_05
Kakumiro,2025-05-15,27.6,16.4,0.1,78,40879.24,2025_05
Kakumiro,2025-05-16,27.9,17.8,1.2,72,41218.02,2025_05
Kakumiro,2025-05-17,29.0,18.2,1.2,67,33911.1,2025_05
Kakumiro,2025-05-18,30.0,17.2,1.1,63,40878.55,2025_05
Kakumiro,2025-05-19,30.5,17.7,1.7,70,41119.73,2025_05
Kakumiro,2025-05-20,29.0,17.6,2.0,71,36201.58,2025_05
Kakumiro,2025-05-21,28.5,16.6,6.9,82,34820.73,2025_05
Kakumiro,2025-05-22,27.0,16.4,3.5,77,40528.73,2025_05
Kakumiro,2025-05-23,27.8,16.3,0.5,76,33910.82,2025_05
Kakumiro,2025-05-24,31.1,17.0,0.6,66,34676.28,2025_05
Kakumiro,2025-05-25,30.5,17.1,12.6,77,34197.26,2025_05
Kakumiro,2025-05-26,29.2,17.3,7.1,78,34097.46,2025_05
Kakumiro,2025-05-27,26.5,16.3,3.1,85,37841.05,2025_05
Kakumiro,2025-05-28,28.2,15.6,2.5,81,39091.9,2025_05
Kakumiro,2025-05-29,28.7,17.3,1.4,72,40598.73,2025_05
Kakumiro,2025-05-30,27.8,16.8,2.3,77,39543.6,2025_05
Kakumiro,2025-05-31,27.1,16.7,2.8,76,39737.66,2025_05
Kalangala,2025-05-01,24.5,20.8,0.8,80,29781.62,2025_05
Kalangala,2025-05-02,25.4,20.4,15.3,83,33914.76,2025_05
Kalangala,2025-05-03,24.5,20.6,2.9,80,36329.68,2025_05
Kalangala,2025-05-04,23.3,19.0,11.7,83,32722.68,2025_05
Kalangala,2025-05-05,22.2,18.8,22.3,86,31149.96,2025_05
Kalangala,2025-05-06,23.0,19.4,4.9,85,27978.11,2025_05
Kalangala,2025-05-07,21.7,19.1,54.8,91,0.0,2025_05
Kalangala,2025-05-08,22.1,18.9,7.2,86,29628.93,2025_05
Kalangala,2025-05-09,23.9,18.8,6.6,84,33737.66,2025_05
Kalangala,2025-05-10,23.5,19.7,18.1,87,34163.38,2025_05
Kalangala,2025-05-11,23.5,20.4,0.7,84,41047.03,2025_05
Kalangala,2025-05-12,23.4,21.2,1.2,81,26787.44,2025_05
Kalangala,2025-05-13,23.2,20.7,1.3,80,38684.91,2025_05
Kalangala,2025-05-14,23.5,19.5,6.7,85,36189.68,2025_05
Kalangala,2025-05-15,23.8,19.1,12.6,84,37753.65,2025_05
Kalangala,2025-05-16,24.1,19.5,5.4,82,41029.6,2025_05
Kalangala,2025-05-17,25.1,20.6,2.4,80,41026.18,2025_05
Kalangala,2025-05-18,24.4,20.9,0.8,78,41022.81,2025_05
Kalangala,2025-05-19,23.4,20.7,9.1,84,41019.48,2025_05
Kalangala,2025-05-20,23.7,19.3,13.0,85,38422.03,2025_05
Kalangala,2025-05-21,23.5,19.4,13.0,88,33102.43,2025_05
Kalangala,2025-05-22,23.6,20.0,5.7,86,38361.64,2025_05
Kalangala,2025-05-23,23.3,19.7,9.9,85,32271.38,2025_05
Kalangala,2025-05-24,24.8,18.8,4.4,82,35286.16,2025_05
Kalangala,2025-05-25,23.9,20.6,0.5,80,40463.14,2025_05
Kalangala,2025-05-26,23.5,19.6,13.1,82,38891.39,2025_05
Kalangala,2025-05-27,23.6,19.1,14.3,85,35550.89,2025_05
Kalangala,2025-05-28,24.0,18.8,5.0,85,40333.58,2025_05
Kalangala,2025-05-29,24.3,19.5,2.2,80,39067.85,2025_05
Kalangala,2025-05-30,22.8,19.4,20.6,86,37170.44,2025_05
Kalangala,2025-05-31,23.5,20.3,7.3,82,40650.28,2025_05
Kaliro,2025-05-01,27.6,19.0,5.7,84,36554.2,2025_05
Kaliro,2025-05-02,27.7,18.6,10.0,85,40774.95,2025_05
Kaliro,2025-05-03,28.3,18.5,0.6,80,40463.23,2025_05
Kaliro,2025-05-04,25.8,18.7,17.1,90,21413.22,2025_05
Kaliro,2025-05-05,25.0,18.1,2.7,87,40151.67,2025_05
Kaliro,2025-05-06,26.2,18.3,3.0,88,28350.99,2025_05
Kaliro,2025-05-07,24.9,18.7,15.3,90,14541.7,2025_05
Kaliro,2025-05-08,25.6,18.9,5.7,89,29453.99,2025_05
Kaliro,2025-05-09,26.1,18.6,9.6,88,30549.69,2025_05
Kaliro,2025-05-10,27.5,18.2,2.2,86,40777.38,2025_05
Kaliro,2025-05-11,27.8,17.4,0.2,84,40674.96,2025_05
Kaliro,2025-05-12,27.8,18.5,4.9,85,34491.2,2025_05
Kaliro,2025-05-13,25.9,18.1,4.5,83,40263.63,2025_05
Kaliro,2025-05-14,26.3,18.3,10.0,89,29612.05,2025_05
Kaliro,2025-05-15,27.6,17.9,4.0,89,31276.9,2025_05
